メッシュコード,latitude,longitude,都道府県,市区町村,測定日時,radiation
5540_7466_76,37.306347,140.583600,福島県,田村郡小野町,2016-08-23 11:17,1.9E-01
5540_3767_70,36.973150,140.962520,福島県,いわき市,2016-08-23 11:17,1.1E-01
5640_5484_57,37.821480,140.559740,福島県,伊達市,2016-08-23 11:21,8.1E-02
5740_1710_14,38.092632,140.881120,宮城県,亘理郡亘理町,2016-08-23 11:22,9.2E-02
5640_3300_17,37.584860,140.384840,福島県,二本松市,2016-08-23 11:23,8.3E-02
5540_3766_58,36.970980,140.961010,福島県,いわき市,2016-08-23 11:25,9.6E-02
5640_5628_59,37.770943,140.861250,福島県,相馬市,2016-08-23 11:27,1.4E-01
5640_2391_92,37.582985,140.390560,福島県,二本松市,2016-08-23 11:29,1.0E-01
5740_1701_22,38.085632,140.890930,宮城県,亘理郡亘理町,2016-08-23 11:30,8.1E-02
5540_6534_71,37.197586,140.676710,福島県,いわき市,2016-08-23 11:30,1.9E-01
5640_2236_55,37.529540,140.331480,福島県,安達郡大玉村,2016-08-23 11:32,2.5E-01
5540_7467_06,37.300385,140.595020,福島県,田村郡小野町,2016-08-23 11:32,1.2E-01
5540_7457_96,37.299732,140.595690,福島県,田村郡小野町,2016-08-23 11:32,9.7E-02
5640_3301_12,37.584496,140.390240,福島県,二本松市,2016-08-23 11:34,4.0E-01
5640_5483_89,37.823560,140.549700,福島県,伊達市,2016-08-23 11:35,9.2E-02
5640_2246_09,37.533650,140.336640,福島県,安達郡大玉村,2016-08-23 11:38,2.7E-01
5640_5629_82,37.773766,140.865970,福島県,相馬市,2016-08-23 11:40,1.3E-01
5640_7594_65,37.997000,140.682480,宮城県,白石市,2016-08-23 11:41,1.4E-01
5740_1700_43,38.086780,140.879490,宮城県,亘理郡亘理町,2016-08-23 11:42,1.0E-01
5540_7468_62,37.305157,140.603300,福島県,田村郡小野町,2016-08-23 11:44,8.9E-02
5540_3765_21,36.968910,140.939030,福島県,いわき市,2016-08-23 11:44,1.1E-01
5640_2237_61,37.530106,140.339600,福島県,安達郡大玉村,2016-08-23 11:45,2.1E-01
5640_4539_78,37.698130,140.748500,福島県,相馬郡飯舘村,2016-08-23 11:47,5.4E-01
5640_4673_00,37.725570,140.788090,福島県,相馬郡飯舘村,2016-08-23 11:48,3.3E-01
5640_4672_09,37.725190,140.786730,福島県,相馬郡飯舘村,2016-08-23 11:48,7.5E-01
5640_3209_58,37.588078,140.373150,福島県,二本松市,2016-08-23 11:49,1.7E-01
5640_4661_10,37.717724,140.763370,福島県,相馬郡飯舘村,2016-08-23 11:49,7.1E-01
5640_4660_09,37.717045,140.762400,福島県,相馬郡飯舘村,2016-08-23 11:49,7.1E-01
5640_4569_16,37.717804,140.745130,福島県,相馬郡飯舘村,2016-08-23 11:49,4.5E-01
5640_4676_17,37.726620,140.834800,福島県,相馬郡飯舘村,2016-08-23 11:49,2.1E-01
5640_4549_83,37.706802,140.741400,福島県,相馬郡飯舘村,2016-08-23 11:50,3.5E-01
5640_4559_12,37.709230,140.740070,福島県,相馬郡飯舘村,2016-08-23 11:50,1.5E+00
5640_4558_98,37.716003,140.735490,福島県,相馬郡飯舘村,2016-08-23 11:50,6.9E-01
5640_4662_99,37.724960,140.787340,福島県,相馬郡飯舘村,2016-08-23 11:50,5.7E-01
5540_7783_49,37.320488,140.924900,福島県,双葉郡楢葉町,2016-08-23 11:50,3.5E-01
5640_7595_93,37.999420,140.691640,宮城県,角田市,2016-08-23 11:51,6.3E-02
5640_5639_18,37.775932,140.873610,福島県,相馬市,2016-08-23 11:51,1.5E-01
5540_3764_38,36.969242,140.935360,福島県,いわき市,2016-08-23 11:51,1.1E-01
5740_0790_18,38.076378,140.885620,宮城県,亘理郡亘理町,2016-08-23 11:52,9.5E-02
5640_5493_36,37.827747,140.545320,福島県,伊達市,2016-08-23 11:54,1.4E-01
5540_7477_39,37.310993,140.599400,福島県,田村郡小野町,2016-08-23 11:56,9.4E-02
5740_0791_23,38.077440,140.892430,宮城県,亘理郡亘理町,2016-08-23 12:00,1.0E-01
5640_6403_45,37.836685,140.544980,福島県,伊達市,2016-08-23 12:00,4.0E-01
5640_4630_25,37.693750,140.757140,福島県,相馬郡飯舘村,2016-08-23 12:00,2.3E-01
5540_6533_71,37.197930,140.664220,福島県,いわき市,2016-08-23 12:00,1.6E-01
5640_3219_87,37.598576,140.371830,福島県,二本松市,2016-08-23 12:01,1.7E-01
5640_3229_38,37.602516,140.372830,福島県,二本松市,2016-08-23 12:09,3.5E-01
5640_6404_47,37.837276,140.559070,福島県,伊達市,2016-08-23 12:13,3.4E-01
5540_6531_80,37.198830,140.638400,福島県,いわき市,2016-08-23 12:14,1.0E-01
5540_6149_48,37.203630,140.248000,福島県,白河市,2016-08-23 12:15,1.2E-01
5640_3330_12,37.609444,140.377550,福島県,二本松市,2016-08-23 12:16,1.8E-01
5540_6530_79,37.198196,140.637400,福島県,いわき市,2016-08-23 12:21,9.0E-02
5640_3320_05,37.600353,140.382350,福島県,二本松市,2016-08-23 12:27,1.6E-01
5640_5494_87,37.832127,140.559170,福島県,伊達市,2016-08-23 12:29,8.9E-02
5640_3310_75,37.598030,140.382450,福島県,二本松市,2016-08-23 12:33,2.2E-01
5640_4675_82,37.731834,140.815200,福島県,相馬郡飯舘村,2016-08-23 12:52,3.8E-01
5540_7736_27,37.277370,140.959960,福島県,双葉郡楢葉町,2016-08-23 12:58,3.1E-01
5640_2226_14,37.518050,140.331090,福島県,安達郡大玉村,2016-08-23 13:05,1.1E-01
5640_4640_96,37.707940,140.758150,福島県,相馬郡飯舘村,2016-08-23 13:06,2.5E-01
5740_0782_62,38.071804,140.903490,宮城県,亘理郡亘理町,2016-08-23 13:08,8.4E-02
5540_6139_84,37.198740,140.242870,福島県,白河市,2016-08-23 13:08,2.0E-01
5640_3311_24,37.593810,140.393100,福島県,二本松市,2016-08-23 13:10,2.4E-01
5540_7726_51,37.271366,140.951260,福島県,双葉郡楢葉町,2016-08-23 13:10,1.4E-01
5640_5730_33,37.778236,140.879670,福島県,相馬市,2016-08-23 13:11,9.1E-02
5640_2216_53,37.513160,140.328960,福島県,安達郡大玉村,2016-08-23 13:12,2.1E-01
5640_0407_18,37.334423,140.598310,福島県,田村郡小野町,2016-08-23 13:13,1.3E-01
5740_0781_44,38.070076,140.893190,宮城県,亘理郡亘理町,2016-08-23 13:15,1.1E-01
5640_7593_23,37.993614,140.667430,宮城県,白石市,2016-08-23 13:17,1.0E-01
5640_5720_99,37.774260,140.886950,福島県,相馬市,2016-08-23 13:18,1.0E-01
5540_7725_68,37.272015,140.948180,福島県,双葉郡楢葉町,2016-08-23 13:18,2.5E-01
5540_3754_87,36.965794,140.934400,福島県,いわき市,2016-08-23 13:20,7.2E-02
5640_0417_03,37.342070,140.592180,福島県,田村郡小野町,2016-08-23 13:21,1.3E-01
5640_3321_97,37.607610,140.396500,福島県,二本松市,2016-08-23 13:22,2.8E-01
5540_6138_78,37.197520,140.235410,福島県,白河市,2016-08-23 13:22,2.8E-01
5640_5492_02,37.825070,140.527530,福島県,伊達市,2016-08-23 13:23,3.5E-01
5740_0771_55,38.062943,140.894060,宮城県,亘理郡亘理町,2016-08-23 13:24,8.1E-02
5640_5721_55,37.771397,140.894620,福島県,相馬市,2016-08-23 13:25,1.6E-01
5540_6523_23,37.185345,140.667070,福島県,いわき市,2016-08-23 13:25,1.6E-01
5640_7583_14,37.984802,140.668320,宮城県,白石市,2016-08-23 13:30,1.2E-01
5640_0416_16,37.342606,140.582960,福島県,田村郡小野町,2016-08-23 13:30,1.1E-01
5640_3312_61,37.596783,140.401900,福島県,二本松市,2016-08-23 13:31,1.1E-01
5640_2256_35,37.544205,140.331700,福島県,安達郡大玉村,2016-08-23 13:33,1.3E-01
5540_3763_24,36.968426,140.917920,福島県,いわき市,2016-08-23 13:33,9.4E-02
5640_5491_18,37.826250,140.522640,福島県,伊達市,2016-08-23 13:35,2.5E-01
5740_0780_31,38.069730,140.877300,宮城県,亘理郡亘理町,2016-08-23 13:36,9.2E-02
5640_5731_07,37.775734,140.897420,福島県,相馬市,2016-08-23 13:37,1.7E-01
5640_3302_96,37.591003,140.408330,福島県,二本松市,2016-08-23 13:40,1.6E-01
5540_7735_68,37.280285,140.948720,福島県,双葉郡楢葉町,2016-08-23 13:41,3.4E-01
5640_5482_32,37.819435,140.528530,福島県,伊達市,2016-08-23 13:45,1.5E-01
5640_2255_75,37.548046,140.319730,福島県,安達郡大玉村,2016-08-23 13:45,1.8E-01
5640_0406_32,37.336330,140.578700,福島県,田村郡小野町,2016-08-23 13:45,1.5E-01
5640_7585_81,37.990510,140.689670,宮城県,白石市,2016-08-23 13:47,6.7E-02
5740_1609_47,38.086727,140.871780,宮城県,亘理郡亘理町,2016-08-23 13:50,6.4E-02
5540_3762_15,36.968266,140.906560,福島県,いわき市,2016-08-23 13:51,2.0E-01
5640_2392_16,37.576088,140.407730,福島県,二本松市,2016-08-23 13:52,2.1E-01
5540_6522_60,37.188988,140.651080,福島県,いわき市,2016-08-23 13:52,1.8E-01
5640_0415_34,37.344772,140.568710,福島県,田村郡小野町,2016-08-23 13:53,7.9E-02
5540_6521_59,37.187950,140.649400,福島県,いわき市,2016-08-23 13:54,1.6E-01
5540_6137_49,37.195484,140.224030,福島県,白河市,2016-08-23 13:55,3.0E-01
5640_2254_63,37.547424,140.304520,福島県,安達郡大玉村,2016-08-23 13:56,1.6E-01
5640_7584_09,37.983890,140.686420,宮城県,白石市,2016-08-23 13:57,1.0E-01
5540_6147_07,37.200653,140.222000,福島県,白河市,2016-08-23 13:57,4.3E-01
5740_0699_74,38.080914,140.868120,宮城県,亘理郡亘理町,2016-08-23 13:58,9.5E-02
5640_5722_63,37.771946,140.904740,福島県,相馬市,2016-08-23 13:58,1.7E-01
5540_3753_22,36.960197,140.915340,福島県,いわき市,2016-08-23 14:00,8.6E-02
5640_0425_02,37.350693,140.565550,福島県,田村郡小野町,2016-08-23 14:01,1.4E-01
5540_6512_24,37.177284,140.655150,福島県,いわき市,2016-08-23 14:02,1.4E-01
5640_2382_68,37.571740,140.410930,福島県,二本松市,2016-08-23 14:04,2.0E-01
5740_0689_90,38.074924,140.862850,宮城県,亘理郡亘理町,2016-08-23 14:06,1.0E-01
5540_7731_69,37.280650,140.899030,福島県,双葉郡楢葉町,2016-08-23 14:07,2.2E-01
5540_6128_62,37.188800,140.227500,福島県,白河市,2016-08-23 14:10,2.4E-01
5740_0505_55,38.004360,140.694340,宮城県,白石市,2016-08-23 14:11,8.9E-02
5640_5470_99,37.816370,140.511380,福島県,伊達市,2016-08-23 14:11,2.7E-01
5540_7742_21,37.285420,140.901500,福島県,双葉郡楢葉町,2016-08-23 14:15,2.2E-01
5740_0688_73,38.072610,140.854110,宮城県,亘理郡亘理町,2016-08-23 14:16,5.9E-02
5640_5712_70,37.764960,140.900860,福島県,相馬市,2016-08-23 14:18,1.1E-01
5640_5471_73,37.814320,140.516280,福島県,伊達市,2016-08-23 14:19,2.5E-01
5540_6127_66,37.188583,140.220020,福島県,白河市,2016-08-23 14:21,2.9E-01
5740_0688_93,38.074936,140.854020,宮城県,亘理郡亘理町,2016-08-23 14:22,1.1E-01
5740_0515_04,38.009010,140.693560,宮城県,白石市,2016-08-23 14:23,9.1E-02
5640_5712_42,37.761765,140.903550,福島県,相馬市,2016-08-23 14:28,1.5E-01
5740_0687_97,38.074660,140.846470,宮城県,亘理郡亘理町,2016-08-23 14:29,1.1E-01
5540_6511_76,37.181553,140.645840,福島県,いわき市,2016-08-23 14:29,1.6E-01
5640_0435_35,37.361660,140.569980,福島県,田村郡小野町,2016-08-23 14:30,1.8E-01
5640_2381_06,37.567150,140.395450,福島県,二本松市,2016-08-23 14:31,3.7E-01
5640_2244_52,37.538284,140.303070,福島県,安達郡大玉村,2016-08-23 14:31,2.0E-01
5640_5490_43,37.828426,140.504650,福島県,伊達郡桑折町,2016-08-23 14:34,2.4E-01
5540_3756_51,36.963000,140.951900,福島県,いわき市,2016-08-23 14:34,1.2E-01
5740_0504_63,38.005657,140.679410,宮城県,白石市,2016-08-23 14:36,8.9E-02
5640_5723_50,37.770863,140.913500,福島県,相馬市,2016-08-23 14:40,1.1E-01
5740_0697_14,38.076310,140.842990,宮城県,亘理郡亘理町,2016-08-23 14:41,8.4E-02
5540_3755_03,36.959114,140.941310,福島県,いわき市,2016-08-23 14:46,9.8E-02
5740_0513_02,38.008430,140.665100,宮城県,白石市,2016-08-23 14:48,8.4E-02
5740_0686_66,38.071934,140.833560,宮城県,亘理郡亘理町,2016-08-23 14:53,8.6E-02
5640_5399_49,37.828674,140.499390,福島県,伊達郡桑折町,2016-08-23 14:56,9.4E-02
5540_3745_73,36.956154,140.941860,福島県,いわき市,2016-08-23 14:56,7.0E-02
5740_0514_63,38.014057,140.678860,宮城県,白石市,2016-08-23 14:59,6.7E-02
5640_5732_27,37.776770,140.909730,福島県,相馬市,2016-08-23 15:02,1.9E-01
5740_0696_03,38.075250,140.829600,宮城県,亘理郡亘理町,2016-08-23 15:03,9.2E-02
5540_3744_69,36.955204,140.937290,福島県,いわき市,2016-08-23 15:06,6.8E-02
5740_0524_41,38.020300,140.676670,宮城県,白石市,2016-08-23 15:11,7.8E-02
5640_5733_10,37.776650,140.913200,福島県,相馬市,2016-08-23 15:11,8.3E-02
5740_0678_43,38.062164,140.854220,宮城県,亘理郡亘理町,2016-08-23 15:18,8.1E-02
5540_7740_06,37.283800,140.882870,福島県,双葉郡川内村,2016-08-23 15:19,1.8E-01
5540_7730_93,37.282593,140.878940,福島県,双葉郡川内村,2016-08-23 15:19,2.0E-01
5740_0523_78,38.022610,140.673740,宮城県,白石市,2016-08-23 15:20,8.4E-02
5540_3743_09,36.950325,140.924180,福島県,いわき市,2016-08-23 15:22,1.3E-01
5540_7728_36,37.269836,140.982910,福島県,双葉郡楢葉町,2016-08-23 15:25,1.3E-01
5640_5713_82,37.765460,140.915800,福島県,相馬市,2016-08-23 15:29,1.5E-01
5540_3734_80,36.948820,140.926090,福島県,いわき市,2016-08-23 15:31,7.2E-02
5740_0503_66,38.005672,140.670400,宮城県,白石市,2016-08-23 15:33,7.6E-02
5640_5379_55,37.812824,140.494980,福島県,伊達市,2016-08-23 15:33,9.4E-02
5540_7718_27,37.260765,140.984790,福島県,双葉郡楢葉町,2016-08-23 15:37,2.2E-01
5540_3733_33,36.944653,140.916520,福島県,いわき市,2016-08-23 15:43,7.6E-02
5640_5480_35,37.819970,140.507480,福島県,伊達市,2016-08-23 15:46,8.3E-02
5640_5724_33,37.769672,140.929550,福島県,相馬市,2016-08-23 15:46,1.6E-01
5540_7708_68,37.255344,140.985260,福島県,双葉郡楢葉町,2016-08-23 15:52,2.1E-01
5740_0534_67,38.030810,140.684900,宮城県,白石市,2016-08-23 15:54,9.1E-02
5640_5481_65,37.821953,140.519000,福島県,伊達市,2016-08-23 15:55,1.4E-01
5640_5734_06,37.775590,140.933640,福島県,相馬市,2016-08-23 15:58,1.5E-01
5540_6159_05,37.208780,140.244500,福島県,白河市,2016-08-23 16:04,1.1E-01
5540_3723_76,36.939236,140.920200,福島県,いわき市,2016-08-23 16:05,9.6E-02
5540_6135_95,37.199400,140.194410,福島県,白河市,2016-08-23 16:05,2.3E-01
5540_6135_97,37.199627,140.196990,福島県,白河市,2016-08-23 16:05,1.9E-01
5540_6144_77,37.206383,140.184620,福島県,白河市,2016-08-23 16:07,2.4E-01
5540_6136_25,37.193817,140.206990,福島県,白河市,2016-08-23 16:07,2.7E-01
5740_0535_71,38.031067,140.689470,宮城県,白石市,2016-08-23 16:08,1.0E-01
5640_5389_69,37.822340,140.498780,福島県,伊達市,2016-08-23 16:08,1.9E-01
5640_5735_43,37.779110,140.941600,福島県,相馬市,2016-08-23 16:08,1.4E-01
5640_5725_17,37.768307,140.946910,福島県,相馬市,2016-08-23 16:19,7.1E-02
5740_0533_70,38.031197,140.663650,宮城県,白石市,2016-08-23 16:22,1.2E-01
5740_0532_89,38.031967,140.662260,宮城県,白石市,2016-08-23 16:30,6.7E-02
5640_5726_00,37.766987,140.950710,福島県,相馬市,2016-08-23 16:33,3.1E-01
5740_0543_23,38.035538,140.666870,宮城県,白石市,2016-08-23 16:39,6.9E-02
5540_6154_62,37.214016,140.177930,福島県,白河市,2016-08-23 16:43,2.8E-01
5540_6153_98,37.216120,140.173370,福島県,白河市,2016-08-23 16:43,2.6E-01
5640_5635_78,37.781563,140.823300,福島県,相馬市,2016-08-23 16:54,1.5E-01
5540_7704_11,37.251434,140.927020,福島県,双葉郡楢葉町,2016-08-23 17:03,2.2E-01
5640_2233_79,37.531017,140.299620,福島県,郡山市,2016-08-24 08:49,1.3E-01
5540_7592_25,37.327390,140.656300,福島県,田村市,2016-08-24 08:51,8.4E-02
5640_2234_43,37.528590,140.304800,福島県,安達郡大玉村,2016-08-24 09:00,1.5E-01
5640_0502_33,37.336650,140.653820,福島県,田村市,2016-08-24 09:01,9.4E-02
5540_3785_30,36.985970,140.937580,福島県,いわき市,2016-08-24 09:01,1.1E-01
5640_6428_64,37.855244,140.606120,福島県,伊達市,2016-08-24 09:02,2.4E-01
5540_7582_66,37.321870,140.657730,福島県,田村市,2016-08-24 09:02,8.1E-02
5640_4525_97,37.691418,140.696500,福島県,相馬郡飯舘村,2016-08-24 09:03,3.4E-01
5640_4538_65,37.696903,140.732030,福島県,相馬郡飯舘村,2016-08-24 09:04,6.9E-01
5640_4536_17,37.692818,140.709260,福島県,相馬郡飯舘村,2016-08-24 09:04,5.6E-01
5640_2224_73,37.522760,140.304020,福島県,郡山市,2016-08-24 09:05,1.5E-01
5540_3784_49,36.987330,140.936360,福島県,いわき市,2016-08-24 09:09,9.4E-02
5640_4528_87,37.690780,140.733900,福島県,相馬郡飯舘村,2016-08-24 09:10,6.2E-01
5640_0503_44,37.336860,140.667620,福島県,田村市,2016-08-24 09:10,1.0E-01
5640_4527_86,37.690056,140.720470,福島県,相馬郡飯舘村,2016-08-24 09:11,2.3E-01
5640_2214_72,37.514835,140.303190,福島県,郡山市,2016-08-24 09:12,1.4E-01
5640_4529_64,37.688755,140.742920,福島県,相馬郡飯舘村,2016-08-24 09:15,6.5E-01
5640_6429_40,37.854130,140.613590,福島県,伊達市,2016-08-24 09:18,1.7E-01
5540_7697_80,37.331917,140.838040,福島県,双葉郡川内村,2016-08-24 09:19,1.5E-01
5540_7593_36,37.327736,140.670150,福島県,田村市,2016-08-24 09:20,7.6E-02
5540_7696_57,37.329266,140.834720,福島県,双葉郡川内村,2016-08-24 09:20,1.0E-01
5540_7695_59,37.329395,140.824330,福島県,双葉郡川内村,2016-08-24 09:20,1.8E-01
5640_1293_36,37.494915,140.295790,福島県,郡山市,2016-08-24 09:21,1.2E-01
5640_4518_48,37.678864,140.735410,福島県,相馬郡飯舘村,2016-08-24 09:21,4.1E-01
5640_0607_78,37.339676,140.848180,福島県,双葉郡川内村,2016-08-24 09:21,2.2E-01
5640_0608_41,37.337082,140.851970,福島県,双葉郡川内村,2016-08-24 09:22,3.5E-01
5540_3784_92,36.991035,140.927800,福島県,いわき市,2016-08-24 09:23,1.1E-01
5540_6547_37,37.202744,140.722060,福島県,いわき市,2016-08-24 09:24,1.4E-01
5540_7594_34,37.328200,140.681090,福島県,田村市,2016-08-24 09:25,9.7E-02
5640_4527_96,37.691544,140.720810,福島県,相馬郡飯舘村,2016-08-24 09:28,5.0E-01
5740_1637_98,38.116222,140.848110,宮城県,岩沼市,2016-08-24 09:29,6.8E-02
5540_3783_75,36.989730,140.919950,福島県,いわき市,2016-08-24 09:30,8.2E-02
5540_5255_54,37.129547,140.318070,福島県,西白河郡泉崎村,2016-08-24 09:31,1.1E-01
5540_5254_33,37.127636,140.304200,福島県,西白河郡泉崎村,2016-08-24 09:31,1.2E-01
5640_6439_01,37.858550,140.614200,福島県,伊達市,2016-08-24 09:32,2.2E-01
5640_1274_85,37.482230,140.306370,福島県,郡山市,2016-08-24 09:32,1.3E-01
5540_5256_82,37.132095,140.328160,福島県,西白河郡泉崎村,2016-08-24 09:32,1.3E-01
5640_3276_17,37.642517,140.334500,福島県,二本松市,2016-08-24 09:33,7.4E-02
5640_7433_72,37.947964,140.540620,宮城県,白石市,2016-08-24 09:34,1.2E-01
5640_0504_36,37.335930,140.682700,福島県,田村市,2016-08-24 09:34,1.1E-01
5640_0607_37,37.336136,140.846760,福島県,双葉郡川内村,2016-08-24 09:34,1.5E-01
5640_4519_20,37.677174,140.738560,福島県,相馬郡飯舘村,2016-08-24 09:35,3.6E-01
5540_3793_03,36.991955,140.916280,福島県,いわき市,2016-08-24 09:35,1.0E-01
5640_1284_04,37.483475,140.306020,福島県,郡山市,2016-08-24 09:37,9.0E-02
5640_4792_66,37.747196,140.907640,福島県,相馬市,2016-08-24 09:39,1.9E-01
5540_6538_60,37.197407,140.725250,福島県,いわき市,2016-08-24 09:39,1.3E-01
5640_4508_34,37.669365,140.731120,福島県,相馬郡飯舘村,2016-08-24 09:40,6.1E-01
5740_1638_22,38.110695,140.852580,宮城県,岩沼市,2016-08-24 09:41,6.2E-02
5540_7595_50,37.329810,140.688250,福島県,田村市,2016-08-24 09:42,1.2E-01
5640_7443_18,37.951310,140.547910,宮城県,白石市,2016-08-24 09:44,1.2E-01
5640_0619_26,37.344124,140.870220,福島県,双葉郡川内村,2016-08-24 09:44,4.4E-01
5640_1285_43,37.486690,140.316570,福島県,郡山市,2016-08-24 09:46,2.5E-01
5540_3782_89,36.990807,140.912020,福島県,いわき市,2016-08-24 09:46,8.2E-02
5640_3239_92,37.616524,140.365660,福島県,二本松市,2016-08-24 09:47,1.8E-01
5640_3599_91,37.666042,140.738890,福島県,相馬郡飯舘村,2016-08-24 09:47,5.8E-01
5540_6537_17,37.193207,140.722030,福島県,いわき市,2016-08-24 09:47,1.3E-01
5640_6438_28,37.860220,140.610760,福島県,伊達市,2016-08-24 09:51,7.5E-02
5640_0505_75,37.339410,140.694380,福島県,田村市,2016-08-24 09:51,1.4E-01
5640_7434_95,37.949574,140.556530,宮城県,白石市,2016-08-24 09:54,9.3E-02
5640_5703_12,37.751320,140.915590,福島県,相馬市,2016-08-24 09:54,1.2E-01
5540_3792_03,36.991940,140.904620,福島県,いわき市,2016-08-24 09:54,9.8E-02
5740_1628_98,38.107872,140.860080,宮城県,岩沼市,2016-08-24 09:56,8.4E-02
5640_0515_04,37.342194,140.693700,福島県,田村市,2016-08-24 09:57,1.6E-01
5640_3249_29,37.618443,140.374370,福島県,二本松市,2016-08-24 09:58,1.2E-01
5640_1285_63,37.488980,140.317380,福島県,郡山市,2016-08-24 09:58,1.5E-01
5640_7444_67,37.955147,140.559720,宮城県,白石市,2016-08-24 10:02,1.0E-01
5640_6448_46,37.870228,140.608580,福島県,伊達市,2016-08-24 10:04,2.7E-01
